"REF_DATE","GEO","DGUID","Type of employee","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","105070","","","","0"
"2001-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108985","","","","0"
"2001-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109063","","","","0"
"2001-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107911","","","","0"
"2001-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108885","","","","0"
"2001-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107442","","","","0"
"2001-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108712","","","","0"
"2002-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","105454","","","","0"
"2002-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107472","","","","0"
"2002-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107409","","","","0"
"2002-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","105743","","","","0"
"2002-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108069","","","","0"
"2002-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108057","","","","0"
"2002-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108875","","","","0"
"2002-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109229","","","","0"
"2002-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109354","","","","0"
"2002-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109123","","","","0"
"2002-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","104245","","","","0"
"2002-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107670","","","","0"
"2003-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107784","","","","0"
"2003-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107356","","","","0"
"2003-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115051","","","","0"
"2003-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","105046","","","","0"
"2003-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108329","","","","0"
"2003-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","110659","","","","0"
"2003-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","110200","","","","0"
"2003-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109986","","","","0"
"2003-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","109694","","","","0"
"2003-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","108192","","","","0"
"2003-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","107789","","","","0"
"2003-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","104233","","","","0"
"2004-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","111859","","","","0"
"2004-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114370","","","","0"
"2004-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115521","","","","0"
"2004-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115965","","","","0"
"2004-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121607","","","","0"
"2004-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124932","","","","0"
"2004-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124347","","","","0"
"2004-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114828","","","","0"
"2004-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117664","","","","0"
"2004-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115028","","","","0"
"2004-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113955","","","","0"
"2004-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114889","","","","0"
"2005-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113825","","","","0"
"2005-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113403","","","","0"
"2005-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113687","","","","0"
"2005-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115695","","","","0"
"2005-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117356","","","","0"
"2005-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118408","","","","0"
"2005-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118246","","","","0"
"2005-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118521","","","","0"
"2005-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117319","","","","0"
"2005-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116328","","","","0"
"2005-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116935","","","","0"
"2005-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117270","","","","0"
"2006-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","112543","","","","0"
"2006-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116789","","","","0"
"2006-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118326","","","","0"
"2006-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117210","","","","0"
"2006-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118989","","","","0"
"2006-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118232","","","","0"
"2006-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118506","","","","0"
"2006-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117180","","","","0"
"2006-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116431","","","","0"
"2006-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114386","","","","0"
"2006-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114660","","","","0"
"2006-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","112647","","","","0"
"2007-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113266","","","","0"
"2007-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113759","","","","0"
"2007-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116105","","","","0"
"2007-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114654","","","","0"
"2007-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119563","","","","0"
"2007-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120857","","","","0"
"2007-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120724","","","","0"
"2007-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120631","","","","0"
"2007-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119802","","","","0"
"2007-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119221","","","","0"
"2007-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120863","","","","0"
"2007-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119513","","","","0"
"2008-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117474","","","","0"
"2008-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117159","","","","0"
"2008-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116030","","","","0"
"2008-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117037","","","","0"
"2008-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119805","","","","0"
"2008-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122535","","","","0"
"2008-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122005","","","","0"
"2008-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122766","","","","0"
"2008-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122102","","","","0"
"2008-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121942","","","","0"
"2008-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121482","","","","0"
"2008-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121419","","","","0"
"2009-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119464","A","","","0"
"2009-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119018","A","","","0"
"2009-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118335","A","","","0"
"2009-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118688","A","","","0"
"2009-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120306","A","","","0"
"2009-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122143","A","","","0"
"2009-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119772","A","","","0"
"2009-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117427","A","","","0"
"2009-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117445","A","","","0"
"2009-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117247","A","","","0"
"2009-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116419","A","","","0"
"2009-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117281","A","","","0"
"2010-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115474","A","","","0"
"2010-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114792","A","","","0"
"2010-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114693","A","","","0"
"2010-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116230","A","","","0"
"2010-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118408","A","","","0"
"2010-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120815","A","","","0"
"2010-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120933","A","","","0"
"2010-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119487","A","","","0"
"2010-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118843","A","","","0"
"2010-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118414","A","","","0"
"2010-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118320","A","","","0"
"2010-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120513","A","","","0"
"2011-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118249","A","","","0"
"2011-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119471","A","","","0"
"2011-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118948","A","","","0"
"2011-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120569","A","","","0"
"2011-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126027","A","","","0"
"2011-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126229","A","","","0"
"2011-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126473","A","","","0"
"2011-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125292","A","","","0"
"2011-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124025","A","","","0"
"2011-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125341","A","","","0"
"2011-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126087","A","","","0"
"2011-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124869","A","","","0"
"2012-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121317","A","","","0"
"2012-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120804","A","","","0"
"2012-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121516","A","","","0"
"2012-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120728","A","","","0"
"2012-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","123587","A","","","0"
"2012-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","123379","A","","","0"
"2012-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","123810","A","","","0"
"2012-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122528","A","","","0"
"2012-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121024","A","","","0"
"2012-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121622","A","","","0"
"2012-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121323","A","","","0"
"2012-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119405","A","","","0"
"2013-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116922","A","","","0"
"2013-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118585","A","","","0"
"2013-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118284","A","","","0"
"2013-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118583","A","","","0"
"2013-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119534","A","","","0"
"2013-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120978","A","","","0"
"2013-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120982","A","","","0"
"2013-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119613","A","","","0"
"2013-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118972","A","","","0"
"2013-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118316","A","","","0"
"2013-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117554","A","","","0"
"2013-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116346","A","","","0"
"2014-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115016","A","","","0"
"2014-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116029","A","","","0"
"2014-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116551","A","","","0"
"2014-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118305","A","","","0"
"2014-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120054","A","","","0"
"2014-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119217","A","","","0"
"2014-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119059","A","","","0"
"2014-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117595","A","","","0"
"2014-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116656","A","","","0"
"2014-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116782","A","","","0"
"2014-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115702","A","","","0"
"2014-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114707","A","","","0"
"2015-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113755","A","","","0"
"2015-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114501","A","","","0"
"2015-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","113445","A","","","0"
"2015-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114122","A","","","0"
"2015-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116733","A","","","0"
"2015-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115331","A","","","0"
"2015-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116146","A","","","0"
"2015-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116464","A","","","0"
"2015-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116814","A","","","0"
"2015-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115954","A","","","0"
"2015-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115233","A","","","0"
"2015-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","115460","A","","","0"
"2016-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","114154","A","","","0"
"2016-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116197","A","","","0"
"2016-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116386","A","","","0"
"2016-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","116766","A","","","0"
"2016-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119012","A","","","0"
"2016-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120131","A","","","0"
"2016-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121351","A","","","0"
"2016-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120358","A","","","0"
"2016-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120254","A","","","0"
"2016-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119377","A","","","0"
"2016-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118842","A","","","0"
"2016-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117829","A","","","0"
"2017-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","117338","A","","","0"
"2017-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","119051","A","","","0"
"2017-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118015","A","","","0"
"2017-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","118138","A","","","0"
"2017-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120009","A","","","0"
"2017-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120674","A","","","0"
"2017-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121450","A","","","0"
"2017-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121288","A","","","0"
"2017-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121351","A","","","0"
"2017-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121119","A","","","0"
"2017-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121636","A","","","0"
"2017-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122410","A","","","0"
"2018-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121822","A","","","0"
"2018-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","121430","A","","","0"
"2018-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","120431","A","","","0"
"2018-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","122789","A","","","0"
"2018-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125799","A","","","0"
"2018-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125827","A","","","0"
"2018-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127195","A","","","0"
"2018-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127373","A","","","0"
"2018-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126538","A","","","0"
"2018-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124563","A","","","0"
"2018-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125453","A","","","0"
"2018-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125416","A","","","0"
"2019-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","124510","A","","","0"
"2019-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126261","A","","","0"
"2019-03","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126449","A","","","0"
"2019-04","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","126126","A","","","0"
"2019-05","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127937","A","","","0"
"2019-06","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","128902","A","","","0"
"2019-07","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","130055","A","","","0"
"2019-08","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","128970","A","","","0"
"2019-09","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127277","B","","","0"
"2019-10","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","128109","A","","","0"
"2019-11","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127743","B","","","0"
"2019-12","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127925","B","","","0"
"2020-01","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","127272","B","","","0"
"2020-02","Canada","2021A000011124","All employees","Utilities [22,221]","Persons","249","units","0","v1556551","1.1.17","125872","B","","","0"
