"REF_DATE","GEO","DGUID","Type of employees","Overtime","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2008-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1017.00","","","","2"
"2009-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1028.01","A","","","2"
"2009-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1040.84","A","","","2"
"2009-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1049.12","A","","","2"
"2009-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1018.19","A","","","2"
"2009-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1016.14","A","","","2"
"2009-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1028.55","A","","","2"
"2009-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1011.80","A","","","2"
"2009-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1006.75","A","","","2"
"2009-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1044.54","A","","","2"
"2009-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1031.66","A","","","2"
"2009-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1042.80","A","","","2"
"2009-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1024.12","A","","","2"
"2010-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1048.38","A","","","2"
"2010-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1075.88","A","","","2"
"2010-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1081.06","A","","","2"
"2010-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1058.57","A","","","2"
"2010-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1060.01","A","","","2"
"2010-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1051.04","A","","","2"
"2010-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1065.24","A","","","2"
"2010-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1075.66","A","","","2"
"2010-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1083.52","A","","","2"
"2010-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1093.56","A","","","2"
"2010-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1094.28","A","","","2"
"2010-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1076.36","A","","","2"
"2011-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1094.08","A","","","2"
"2011-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1110.26","A","","","2"
"2011-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1113.86","A","","","2"
"2011-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1096.24","A","","","2"
"2011-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1090.09","A","","","2"
"2011-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1077.53","A","","","2"
"2011-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1076.14","A","","","2"
"2011-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1091.37","A","","","2"
"2011-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1103.74","A","","","2"
"2011-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1130.90","A","","","2"
"2011-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1126.97","A","","","2"
"2011-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1116.86","A","","","2"
"2012-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1124.42","A","","","2"
"2012-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1140.30","A","","","2"
"2012-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1150.75","A","","","2"
"2012-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1139.19","A","","","2"
"2012-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1127.10","A","","","2"
"2012-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1133.57","A","","","2"
"2012-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1125.96","A","","","2"
"2012-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1147.01","A","","","2"
"2012-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1153.51","A","","","2"
"2012-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1161.17","A","","","2"
"2012-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1161.29","A","","","2"
"2012-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1146.32","A","","","2"
"2013-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1143.17","A","","","2"
"2013-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1165.48","A","","","2"
"2013-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1154.50","A","","","2"
"2013-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1161.15","A","","","2"
"2013-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1163.78","A","","","2"
"2013-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1161.21","A","","","2"
"2013-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1159.85","A","","","2"
"2013-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1173.99","A","","","2"
"2013-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1176.99","A","","","2"
"2013-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1196.82","A","","","2"
"2013-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1204.80","A","","","2"
"2013-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1208.43","A","","","2"
"2014-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1173.42","A","","","2"
"2014-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1208.52","A","","","2"
"2014-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1220.67","A","","","2"
"2014-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1214.34","A","","","2"
"2014-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1215.67","A","","","2"
"2014-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1212.17","A","","","2"
"2014-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1212.73","A","","","2"
"2014-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1219.77","A","","","2"
"2014-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1238.83","A","","","2"
"2014-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1241.88","A","","","2"
"2014-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1227.64","A","","","2"
"2014-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1211.02","A","","","2"
"2015-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1197.34","A","","","2"
"2015-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1234.33","A","","","2"
"2015-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1241.17","A","","","2"
"2015-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1245.85","A","","","2"
"2015-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1205.44","A","","","2"
"2015-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1219.90","A","","","2"
"2015-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1210.48","A","","","2"
"2015-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1189.44","A","","","2"
"2015-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1222.10","A","","","2"
"2015-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1241.32","A","","","2"
"2015-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1227.17","A","","","2"
"2015-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1223.14","A","","","2"
"2016-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1199.47","A","","","2"
"2016-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1231.27","A","","","2"
"2016-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1239.10","A","","","2"
"2016-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1227.50","A","","","2"
"2016-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1203.62","A","","","2"
"2016-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1219.09","A","","","2"
"2016-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1221.10","A","","","2"
"2016-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1217.47","A","","","2"
"2016-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1224.22","A","","","2"
"2016-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1234.30","A","","","2"
"2016-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1239.47","A","","","2"
"2016-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1243.97","A","","","2"
"2017-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1222.90","A","","","2"
"2017-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1242.22","A","","","2"
"2017-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1240.26","A","","","2"
"2017-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1223.56","A","","","2"
"2017-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1198.65","A","","","2"
"2017-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1212.97","A","","","2"
"2017-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1220.22","A","","","2"
"2017-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1225.73","A","","","2"
"2017-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1263.43","A","","","2"
"2017-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1261.41","A","","","2"
"2017-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1257.40","A","","","2"
"2017-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1264.26","A","","","2"
"2018-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1232.90","A","","","2"
"2018-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1276.26","A","","","2"
"2018-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1260.18","A","","","2"
"2018-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1243.92","A","","","2"
"2018-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1236.57","A","","","2"
"2018-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1247.30","A","","","2"
"2018-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1241.81","A","","","2"
"2018-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1244.97","A","","","2"
"2018-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1247.80","A","","","2"
"2018-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1264.31","A","","","2"
"2018-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1272.17","A","","","2"
"2018-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1269.79","A","","","2"
"2019-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1252.28","A","","","2"
"2019-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1279.31","A","","","2"
"2019-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1297.72","A","","","2"
"2019-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1273.53","A","","","2"
"2019-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1277.74","A","","","2"
"2019-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1268.56","A","","","2"
"2019-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1265.80","A","","","2"
"2019-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1287.52","A","","","2"
"2019-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1300.07","B","","","2"
"2019-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1326.68","B","","","2"
"2019-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1302.92","B","","","2"
"2019-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1323.08","B","","","2"
"2020-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1318.49","A","","","2"
"2020-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1323.50","B","","","2"
"2020-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1301.45","B","","","2"
"2020-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1311.49","B","","","2"
"2020-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1291.95","B","","","2"
"2020-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1287.63","B","","","2"
"2020-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1292.76","B","","","2"
"2020-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1303.78","B","","","2"
"2020-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1316.72","B","","","2"
"2020-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1318.28","B","","","2"
"2020-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1336.03","B","","","2"
"2020-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1335.94","B","","","2"
"2021-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1328.16","B","","","2"
"2021-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1355.50","B","","","2"
"2021-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1347.12","B","","","2"
"2021-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1339.33","B","","","2"
"2021-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1327.35","B","","","2"
"2021-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1339.23","B","","","2"
"2021-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1337.87","B","","","2"
"2021-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1360.44","B","","","2"
"2021-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1367.13","B","","","2"
"2021-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1374.71","B","","","2"
"2021-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1385.44","B","","","2"
"2021-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1391.42","B","","","2"
"2022-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1387.20","B","","","2"
"2022-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1416.30","B","","","2"
"2022-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1446.24","B","","","2"
"2022-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1405.24","B","","","2"
"2022-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1402.56","B","","","2"
"2022-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1418.69","B","","","2"
"2022-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1411.26","B","","","2"
"2022-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1417.97","B","","","2"
"2022-09","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1438.11","B","","","2"
"2022-10","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1446.54","B","","","2"
"2022-11","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1459.97","B","","","2"
"2022-12","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1426.92","B","","","2"
"2023-01","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1467.81","B","","","2"
"2023-02","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1485.05","B","","","2"
"2023-03","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1497.54","B","","","2"
"2023-04","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1489.99","B","","","2"
"2023-05","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1470.90","B","","","2"
"2023-06","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1480.31","B","","","2"
"2023-07","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1470.65","B","","","2"
"2023-08","Canada","2021A000011124","All employees","Including overtime","Goods producing industries [11-33N]","Current dollars","75","units","0","v1558665","1.1.1.3","1476.09","B","","","2"
